ticket_date,flight_date,remain_day,valid_price,ticket_year,ticket_month,ticket_day,ticket_weekday,flight_year,flight_month,flight_day,flight_weekday,remain_day_interval,lowest_price,ave_price,ave_valid_price,ave_price_monday
2017-08-19,2017-09-25,37,560,2017,8,19,6,2017,9,25,1,4,520,525.0,718.6666666666666,709.0601442016304
2017-08-13,2017-09-25,43,520,2017,8,13,7,2017,9,25,1,5,520,522.9411764705883,760.0,756.4352161319075
2017-08-12,2017-09-25,44,560,2017,8,12,6,2017,9,25,1,5,520,523.125,706.3636363636364,703.3401661469844
2017-08-11,2017-09-25,45,520,2017,8,11,5,2017,9,25,1,5,520,520.6666666666666,805.4545454545455,800.3225108225107
2017-08-10,2017-09-25,46,520,2017,8,10,4,2017,9,25,1,5,520,520.7142857142857,802.9166666666666,801.1580271580274
2017-08-09,2017-09-25,47,520,2017,8,9,3,2017,9,25,1,5,520,520.7692307692306,854.7826086956521,851.4463555767902
2017-08-08,2017-09-25,48,520,2017,8,8,2,2017,9,25,1,5,520,520.8333333333334,848.6363636363636,843.0785615899254
2017-08-07,2017-09-25,49,520,2017,8,7,1,2017,9,25,1,5,520,520.9090909090909,837.6190476190476,839.7638287638289
2017-08-06,2017-09-25,50,520,2017,8,6,7,2017,9,25,1,5,520,521.0,837.8947368421053,838.1944444444445
2017-08-05,2017-09-25,51,520,2017,8,5,6,2017,9,25,1,6,520,521.1111111111112,798.9473684210526,799.5000000000001
2017-08-04,2017-09-25,52,520,2017,8,4,5,2017,9,25,1,6,520,521.25,845.2941176470588,845.686274509804
2017-08-03,2017-09-25,53,520,2017,8,3,4,2017,9,25,1,6,520,521.4285714285714,835.625,837.0811011904761
2017-08-01,2017-09-25,55,520,2017,8,1,2,2017,9,25,1,6,520,521.6666666666666,920.7142857142857,917.9523809523808
2017-07-31,2017-09-25,56,520,2017,7,31,1,2017,9,25,1,6,520,522.0,880.0,882.3846153846154
2017-07-30,2017-09-25,57,520,2017,7,30,7,2017,9,25,1,6,520,522.5,855.8333333333334,855.2083333333334
2017-07-29,2017-09-25,58,520,2017,7,29,6,2017,9,25,1,6,520,523.3333333333334,835.0,836.1111111111112
2017-07-28,2017-09-25,59,560,2017,7,28,5,2017,9,25,1,6,520,525.0,850.9090909090909,852.7272727272727
2017-07-27,2017-09-25,60,490,2017,7,27,4,2017,9,25,1,6,490,490.0,884.5454545454545,884.5454545454545
2018-04-01,2018-04-02,1,810,2018,4,1,7,2018,4,2,1,1,810,866.3235294117646,840.0,1019.1503446454637
2018-03-31,2018-04-02,2,680,2018,3,31,6,2018,4,2,1,1,680,867.1641791044777,913.421052631579,1045.4503974036777
2018-03-30,2018-04-02,3,680,2018,3,30,5,2018,4,2,1,1,680,870.0,897.1794871794872,1013.6894591935244
2018-03-30,2018-04-02,3,690,2018,3,30,5,2018,4,2,1,1,680,872.9230769230769,897.1794871794872,1013.6894591935244
2018-03-29,2018-04-02,4,680,2018,3,29,4,2018,4,2,1,1,680,875.78125,916.4864864864865,1018.0784508964102
2018-03-28,2018-04-02,5,680,2018,3,28,3,2018,4,2,1,1,680,878.8888888888888,910.0,1029.4123449166643
2018-03-27,2018-04-02,6,680,2018,3,27,2,2018,4,2,1,1,680,882.0967741935484,896.75,1015.4161865731983
2018-03-27,2018-04-02,6,660,2018,3,27,2,2018,4,2,1,1,660,885.4098360655737,896.75,1015.4161865731983
2018-03-26,2018-04-02,7,780,2018,3,26,1,2018,4,2,1,1,660,889.1666666666665,907.027027027027,1031.5932387162975
2018-03-25,2018-04-02,8,780,2018,3,25,7,2018,4,2,1,1,660,891.0169491525422,937.4285714285714,1047.8926632515104
2018-03-24,2018-04-02,9,780,2018,3,24,6,2018,4,2,1,1,660,892.9310344827586,895.75,1017.4994410313951
2018-03-23,2018-04-02,10,820,2018,3,23,5,2018,4,2,1,1,660,894.9122807017543,925.5555555555555,1033.5285131712762
2018-03-23,2018-04-02,10,780,2018,3,23,5,2018,4,2,1,1,660,896.25,925.5555555555555,1033.5285131712762
2018-03-22,2018-04-02,11,780,2018,3,22,4,2018,4,2,1,2,660,898.3636363636364,937.8787878787879,1047.9489614262611
2018-03-21,2018-04-02,12,780,2018,3,21,3,2018,4,2,1,2,660,900.5555555555555,970.9375,1071.8066493980132
2018-03-20,2018-04-02,13,780,2018,3,20,2,2018,4,2,1,2,660,902.8301886792453,966.3636363636364,1066.5838729762181
2018-03-19,2018-04-02,14,760,2018,3,19,1,2018,4,2,1,2,660,905.1923076923076,951.9512195121952,1040.8419358344058
2018-03-19,2018-04-02,14,780,2018,3,19,1,2018,4,2,1,2,660,908.0392156862744,951.9512195121952,1040.8419358344058
2018-03-18,2018-04-02,15,760,2018,3,18,7,2018,4,2,1,2,660,910.6,975.1612903225806,1063.6578410551624
2018-03-17,2018-04-02,16,640,2018,3,17,6,2018,4,2,1,2,640,913.6734693877553,968.4375,1062.8780424212712
2018-03-16,2018-04-02,17,640,2018,3,16,5,2018,4,2,1,2,640,919.375,985.625,1073.8484317088694
2018-03-15,2018-04-02,18,690,2018,3,15,4,2018,4,2,1,2,640,925.3191489361702,978.4848484848485,1073.5794788096828
2018-03-15,2018-04-02,18,640,2018,3,15,4,2018,4,2,1,2,640,930.4347826086956,978.4848484848485,1073.5794788096828
2018-03-14,2018-04-02,19,760,2018,3,14,3,2018,4,2,1,2,640,936.8888888888887,973.5294117647059,1070.0033099652524
2018-03-13,2018-04-02,20,760,2018,3,13,2,2018,4,2,1,2,640,940.9090909090908,974.4117647058823,1072.5564922644744
2018-03-12,2018-04-02,21,760,2018,3,12,1,2018,4,2,1,3,640,945.1162790697673,973.2352941176471,1081.2927325136302
2018-03-11,2018-04-02,22,760,2018,3,11,7,2018,4,2,1,3,640,949.5238095238096,968.125,1074.221395238341
2018-03-10,2018-04-02,23,690,2018,3,10,6,2018,4,2,1,3,640,954.1463414634146,946.7647058823529,1068.8116086087127
2018-03-10,2018-04-02,23,640,2018,3,10,6,2018,4,2,1,3,640,960.75,946.7647058823529,1068.8116086087127
2018-03-09,2018-04-02,24,640,2018,3,9,5,2018,4,2,1,3,640,968.974358974359,974.2424242424242,1091.710177712745
2018-03-08,2018-04-02,25,640,2018,3,8,4,2018,4,2,1,3,640,977.6315789473683,972.6470588235294,1096.0677046645387
2018-03-07,2018-04-02,26,690,2018,3,7,3,2018,4,2,1,3,640,986.7567567567568,981.8181818181819,1102.1979217900268
2018-03-07,2018-04-02,26,640,2018,3,7,3,2018,4,2,1,3,640,995.0,981.8181818181819,1102.1979217900268
2018-03-06,2018-04-02,27,640,2018,3,6,2,2018,4,2,1,3,640,1005.1428571428572,985.7575757575758,1106.7302712039555
2018-03-05,2018-04-02,28,640,2018,3,5,1,2018,4,2,1,3,640,1015.8823529411764,992.9411764705883,1112.1955007144406
2018-03-04,2018-04-02,29,620,2018,3,4,7,2018,4,2,1,3,620,1027.2727272727273,902.4444444444445,1074.8964694481851
2018-03-04,2018-04-02,29,640,2018,3,4,7,2018,4,2,1,3,620,1040.0,902.4444444444445,1074.8964694481851
2018-03-03,2018-04-02,30,620,2018,3,3,6,2018,4,2,1,3,620,1052.9032258064515,944.2424242424242,1099.7648329104145
2018-03-02,2018-04-02,31,620,2018,3,2,5,2018,4,2,1,4,620,1067.3333333333333,953.3333333333334,1115.5538188727014
2018-03-01,2018-04-02,32,620,2018,3,1,4,2018,4,2,1,4,620,1082.7586206896553,969.6875,1129.6885507913885
2018-02-28,2018-04-02,33,620,2018,2,28,3,2018,4,2,1,4,620,1099.2857142857142,965.9375,1135.9968053127816
2018-02-27,2018-04-02,34,620,2018,2,27,2,2018,4,2,1,4,620,1117.037037037037,969.6875,1143.0727940841084
2018-02-26,2018-04-02,35,620,2018,2,26,1,2018,4,2,1,4,620,1136.1538461538462,979.0625,1152.1020123714093
2018-02-25,2018-04-02,36,620,2018,2,25,7,2018,4,2,1,4,620,1156.8,979.0625,1158.7752912596666
2018-02-24,2018-04-02,37,620,2018,2,24,6,2018,4,2,1,4,620,1179.1666666666667,961.875,1159.854540598291
2018-02-23,2018-04-02,38,620,2018,2,23,5,2018,4,2,1,4,620,1203.4782608695652,963.75,1162.3022174609812
2018-02-22,2018-04-02,39,1230,2018,2,22,4,2018,4,2,1,4,620,1230.0,1015.1515151515151,1178.8737174112669
2018-02-21,2018-04-02,40,1230,2018,2,21,3,2018,4,2,1,4,620,1230.0,1075.4545454545455,1190.7880042662648
2018-02-20,2018-04-02,41,1230,2018,2,20,2,2018,4,2,1,5,620,1230.0,1088.0645161290322,1195.2343248149703
2018-02-19,2018-04-02,42,1230,2018,2,19,1,2018,4,2,1,5,620,1230.0,1131.2903225806451,1200.5975422427034
2018-02-18,2018-04-02,43,1230,2018,2,18,7,2018,4,2,1,5,620,1230.0,1131.2903225806451,1204.1256366723258
2018-02-17,2018-04-02,44,1230,2018,2,17,6,2018,4,2,1,5,620,1230.0,1120.909090909091,1207.6694186446507
2018-02-16,2018-04-02,45,1230,2018,2,16,5,2018,4,2,1,5,620,1230.0,1136.3636363636363,1207.586650821945
2018-02-15,2018-04-02,46,1230,2018,2,15,4,2018,4,2,1,5,620,1230.0,1187.741935483871,1211.6923624288424
2018-02-14,2018-04-02,47,1230,2018,2,14,3,2018,4,2,1,5,620,1230.0,1201.2903225806451,1219.5499231950848
2018-02-13,2018-04-02,48,1230,2018,2,13,2,2018,4,2,1,5,620,1230.0,1201.2903225806451,1220.8294930875577
2018-02-12,2018-04-02,49,1230,2018,2,12,1,2018,4,2,1,5,620,1230.0,1201.2903225806451,1222.3325062034737
2018-02-11,2018-04-02,50,1230,2018,2,11,7,2018,4,2,1,5,620,1230.0,1201.2903225806451,1224.086021505376
2018-02-10,2018-04-02,51,1230,2018,2,10,6,2018,4,2,1,6,620,1230.0,1202.1875,1224.872159090909
2018-02-09,2018-04-02,52,1230,2018,2,9,5,2018,4,2,1,6,620,1230.0,1216.25,1227.125
2018-02-08,2018-04-02,53,1230,2018,2,8,4,2018,4,2,1,6,620,1230.0,1230.3225806451612,1230.0716845878135
2018-02-07,2018-04-02,54,1230,2018,2,7,3,2018,4,2,1,6,620,1230.0,1230.3225806451612,1230.0403225806451
2018-02-06,2018-04-02,55,1230,2018,2,6,2,2018,4,2,1,6,620,1230.0,1230.0,1230.0
2018-02-05,2018-04-02,56,1230,2018,2,5,1,2018,4,2,1,6,620,1230.0,1230.0,1230.0
2018-02-04,2018-04-02,57,1230,2018,2,4,7,2018,4,2,1,6,620,1230.0,1230.0,1230.0
2018-02-03,2018-04-02,58,1230,2018,2,3,6,2018,4,2,1,6,620,1230.0,1230.0,1230.0
2018-02-02,2018-04-02,59,1230,2018,2,2,5,2018,4,2,1,6,620,1230.0,1230.0,1230.0
2018-02-01,2018-04-02,60,1230,2018,2,1,4,2018,4,2,1,6,620,1230.0,1230.0,1230.0
2018-01-08,2018-01-09,1,690,2018,1,8,1,2018,1,9,2,1,690,561.4492753623189,789.7674418604652,716.9911446354132
2018-01-08,2018-01-09,1,550,2018,1,8,1,2018,1,9,2,1,550,559.5588235294117,789.7674418604652,716.9911446354132
2018-01-07,2018-01-09,2,550,2018,1,7,7,2018,1,9,2,1,550,559.7014925373136,774.047619047619,715.5596709037048
2018-01-07,2018-01-09,2,680,2018,1,7,7,2018,1,9,2,1,550,559.8484848484849,774.047619047619,715.5596709037048
2018-01-06,2018-01-09,3,680,2018,1,6,6,2018,1,9,2,1,550,558.0,757.7083333333334,709.9696062193134
2018-01-06,2018-01-09,3,550,2018,1,6,6,2018,1,9,2,1,550,556.09375,757.7083333333334,709.9696062193134
2018-01-05,2018-01-09,4,560,2018,1,5,5,2018,1,9,2,1,550,556.1904761904761,718.5365853658536,708.4769199466858
2018-01-05,2018-01-09,4,550,2018,1,5,5,2018,1,9,2,1,550,556.1290322580645,718.5365853658536,708.4769199466858
2018-01-04,2018-01-09,5,550,2018,1,4,4,2018,1,9,2,1,550,556.2295081967213,721.25,719.3296907335474
2018-01-03,2018-01-09,6,550,2018,1,3,3,2018,1,9,2,1,550,556.3333333333334,719.1489361702128,715.9740701287647
2018-01-03,2018-01-09,6,530,2018,1,3,3,2018,1,9,2,1,530,556.4406779661017,719.1489361702128,715.9740701287647
2018-01-02,2018-01-09,7,560,2018,1,2,2,2018,1,9,2,1,530,556.8965517241379,735.4285714285714,743.8546837374454
2018-01-02,2018-01-09,7,530,2018,1,2,2,2018,1,9,2,1,530,556.8421052631579,735.4285714285714,743.8546837374454
2018-01-01,2018-01-09,8,660,2018,1,1,1,2018,1,9,2,1,530,557.3214285714286,716.7647058823529,713.3308888131767
2017-12-31,2018-01-09,9,530,2017,12,31,7,2018,1,9,2,1,530,555.4545454545455,719.1666666666666,726.2596935640463
2017-12-30,2018-01-09,10,690,2017,12,30,6,2018,1,9,2,1,530,555.925925925926,698.1081081081081,694.8099181903086
2017-12-30,2018-01-09,10,560,2017,12,30,6,2018,1,9,2,1,530,553.3962264150944,698.1081081081081,694.8099181903086
2017-12-29,2018-01-09,11,660,2017,12,29,5,2018,1,9,2,2,530,553.2692307692306,712.4324324324324,702.4235599405598
2017-12-29,2018-01-09,11,690,2017,12,29,5,2018,1,9,2,2,530,551.1764705882351,712.4324324324324,702.4235599405598
2017-12-28,2018-01-09,12,530,2017,12,28,4,2018,1,9,2,2,530,548.4,710.2631578947369,712.8476830659125
2017-12-27,2018-01-09,13,530,2017,12,27,3,2018,1,9,2,2,530,548.7755102040817,751.3157894736842,734.688512751708
2017-12-26,2018-01-09,14,530,2017,12,26,2,2018,1,9,2,2,530,549.1666666666666,739.811320754717,724.4116601166587
2017-12-25,2018-01-09,15,520,2017,12,25,1,2018,1,9,2,2,520,549.5744680851063,714.7222222222222,707.9627579218436
2017-12-24,2018-01-09,16,520,2017,12,24,7,2018,1,9,2,2,520,550.2173913043479,725.2941176470588,711.4719578330327
2017-12-23,2018-01-09,17,520,2017,12,23,6,2018,1,9,2,2,520,550.8888888888888,712.3529411764706,700.4963059764876
2017-12-22,2018-01-09,18,520,2017,12,22,5,2018,1,9,2,2,520,551.5909090909091,716.4705882352941,707.2395819860087
2017-12-22,2018-01-09,18,630,2017,12,22,5,2018,1,9,2,2,520,552.3255813953489,716.4705882352941,707.2395819860087
2017-12-21,2018-01-09,19,520,2017,12,21,4,2018,1,9,2,2,520,550.4761904761905,714.1666666666666,723.2202116118885
2017-12-20,2018-01-09,20,520,2017,12,20,3,2018,1,9,2,2,520,551.219512195122,709.7058823529412,726.7412365255244
2017-12-19,2018-01-09,21,520,2017,12,19,2,2018,1,9,2,3,520,552.0,727.3529411764706,750.1279725715012
2017-12-18,2018-01-09,22,520,2017,12,18,1,2018,1,9,2,3,520,552.8205128205128,692.7777777777778,712.3799603909146
2017-12-17,2018-01-09,23,520,2017,12,17,7,2018,1,9,2,3,520,553.6842105263158,693.6111111111111,711.6841318196364
2017-12-16,2018-01-09,24,520,2017,12,16,6,2018,1,9,2,3,520,554.5945945945947,696.1764705882352,702.4128982831502
2017-12-15,2018-01-09,25,520,2017,12,15,5,2018,1,9,2,3,520,555.5555555555555,698.2857142857143,709.8451010255797
2017-12-14,2018-01-09,26,520,2017,12,14,4,2018,1,9,2,3,520,556.5714285714286,712.9411764705883,728.1933285478177
2017-12-13,2018-01-09,27,520,2017,12,13,3,2018,1,9,2,3,520,557.6470588235294,726.6666666666666,743.9996588402161
2017-12-12,2018-01-09,28,520,2017,12,12,2,2018,1,9,2,3,520,558.7878787878788,716.6666666666666,737.2069523440197
2017-12-11,2018-01-09,29,560,2017,12,11,1,2018,1,9,2,3,520,560.0,676.0869565217391,696.1421387092743
2017-12-10,2018-01-09,30,560,2017,12,10,7,2018,1,9,2,3,520,560.0,696.060606060606,717.1200834928302
2017-12-09,2018-01-09,31,560,2017,12,9,6,2018,1,9,2,4,520,560.0,712.3529411764706,727.3607775911813
2017-12-08,2018-01-09,32,560,2017,12,8,5,2018,1,9,2,4,520,560.0,713.3333333333334,733.2842432950191
2017-12-07,2018-01-09,33,560,2017,12,7,4,2018,1,9,2,4,520,560.0,721.875,746.5273758210179
2017-12-06,2018-01-09,34,560,2017,12,6,3,2018,1,9,2,4,520,560.0,724.0625,747.4034591087392
2017-12-05,2018-01-09,35,560,2017,12,5,2,2018,1,9,2,4,520,560.0,733.939393939394,756.1832611832612
2017-12-04,2018-01-09,36,560,2017,12,4,1,2018,1,9,2,4,520,560.0,720.0,741.4523148148148
2017-12-03,2018-01-09,37,560,2017,12,3,7,2018,1,9,2,4,520,560.0,722.5,746.0658653846153
2017-12-02,2018-01-09,38,560,2017,12,2,6,2018,1,9,2,4,520,560.0,723.125,743.3101675724637
2017-12-01,2018-01-09,39,560,2017,12,1,5,2018,1,9,2,4,520,560.0,725.3125,745.04549571805
2017-11-30,2018-01-09,40,560,2017,11,30,4,2018,1,9,2,4,520,560.0,728.3870967741935,751.9054601312666
2017-11-29,2018-01-09,41,560,2017,11,29,3,2018,1,9,2,5,520,560.0,730.6451612903226,753.084485407066
2017-11-28,2018-01-09,42,560,2017,11,28,2,2018,1,9,2,5,520,560.0,732.5806451612904,754.2691001697792
2017-11-27,2018-01-09,43,560,2017,11,27,1,2018,1,9,2,5,520,560.0,733.125,748.970211988304
2017-11-26,2018-01-09,44,560,2017,11,26,7,2018,1,9,2,5,520,560.0,733.2258064516129,756.4452877925364
2017-11-25,2018-01-09,45,560,2017,11,25,6,2018,1,9,2,5,520,560.0,735.8064516129032,757.8937381404174
2017-11-24,2018-01-09,46,560,2017,11,24,5,2018,1,9,2,5,520,560.0,744.516129032258,759.3629032258065
2017-11-23,2018-01-09,47,560,2017,11,23,4,2018,1,9,2,5,520,560.0,738.0645161290323,760.4193548387096
2017-11-22,2018-01-09,48,560,2017,11,22,3,2018,1,9,2,5,520,560.0,740.3225806451613,762.1339950372208
2017-11-21,2018-01-09,49,560,2017,11,21,2,2018,1,9,2,5,520,560.0,742.258064516129,763.9454094292804
2017-11-20,2018-01-09,50,560,2017,11,20,1,2018,1,9,2,5,520,560.0,744.1935483870968,765.909090909091
2017-11-19,2018-01-09,51,560,2017,11,19,7,2018,1,9,2,6,520,560.0,759.6875,769.6931818181819
2017-11-18,2018-01-09,52,560,2017,11,18,6,2018,1,9,2,6,520,560.0,744.1935483870968,769.3548387096774
2017-11-17,2018-01-09,53,560,2017,11,17,5,2018,1,9,2,6,520,560.0,744.1935483870968,772.5
2017-11-16,2018-01-09,54,560,2017,11,16,4,2018,1,9,2,6,520,560.0,744.1935483870968,776.5437788018434
2017-11-15,2018-01-09,55,560,2017,11,15,3,2018,1,9,2,6,520,560.0,744.1935483870968,781.9354838709677
2017-11-14,2018-01-09,56,560,2017,11,14,2,2018,1,9,2,6,520,560.0,766.1290322580645,789.483870967742
2017-11-13,2018-01-09,57,560,2017,11,13,1,2018,1,9,2,6,520,560.0,779.6774193548387,795.3225806451613
2017-11-12,2018-01-09,58,560,2017,11,12,7,2018,1,9,2,6,520,560.0,793.2258064516129,800.5376344086021
2017-11-11,2018-01-09,59,560,2017,11,11,6,2018,1,9,2,6,520,560.0,793.2258064516129,804.1935483870968
2017-11-10,2018-01-09,60,560,2017,11,10,5,2018,1,9,2,6,520,560.0,815.1612903225806,815.1612903225806
2017-11-13,2017-11-14,1,690,2017,11,13,1,2017,11,14,2,1,690,623.4615384615385,925.0,729.5266715159546
2017-11-12,2017-11-14,2,690,2017,11,12,7,2017,11,14,2,1,690,622.156862745098,912.6666666666666,725.6505630973811
2017-11-11,2017-11-14,3,690,2017,11,11,6,2017,11,14,2,1,690,620.8,901.6666666666666,721.7875882196531
2017-11-10,2017-11-14,4,690,2017,11,10,5,2017,11,14,2,1,690,619.3877551020408,882.0,718.0234559322145
2017-11-09,2017-11-14,5,810,2017,11,9,4,2017,11,14,2,1,690,617.9166666666666,798.0,714.51675688873
2017-11-08,2017-11-14,6,810,2017,11,8,3,2017,11,14,2,1,690,613.8297872340426,800.3333333333334,712.728792543471
2017-11-07,2017-11-14,7,660,2017,11,7,2,2017,11,14,2,1,660,609.5652173913044,733.3333333333334,710.7895099972689
2017-11-06,2017-11-14,8,660,2017,11,6,1,2017,11,14,2,1,660,608.4444444444445,742.0,710.2554966514014
2017-11-05,2017-11-14,9,660,2017,11,5,7,2017,11,14,2,1,660,607.2727272727273,745.3333333333334,709.5257294472849
2017-11-04,2017-11-14,10,660,2017,11,4,6,2017,11,14,2,1,660,606.0465116279071,744.1379310344828,708.4277999343891
2017-11-03,2017-11-14,11,660,2017,11,3,5,2017,11,14,2,2,660,604.7619047619047,742.8571428571429,707.4102503241459
2017-11-02,2017-11-14,12,660,2017,11,2,4,2017,11,14,2,2,660,603.4146341463414,729.6296296296297,687.1692834900452
2017-11-01,2017-11-14,13,660,2017,11,1,3,2017,11,14,2,2,660,602.0,741.9230769230769,693.7347181858823
2017-10-31,2017-11-14,14,660,2017,10,31,2,2017,11,14,2,2,660,600.5128205128206,737.6,696.1992621391669
2017-10-30,2017-11-14,15,620,2017,10,30,1,2017,11,14,2,2,620,598.9473684210526,712.5,699.2298701209426
2017-10-29,2017-11-14,16,620,2017,10,29,7,2017,11,14,2,2,620,598.3783783783782,716.5217391304348,703.3053252950866
2017-10-28,2017-11-14,17,620,2017,10,28,6,2017,11,14,2,2,620,597.7777777777778,715.4545454545455,702.8685985302565
2017-10-27,2017-11-14,18,620,2017,10,27,5,2017,11,14,2,2,620,597.1428571428571,714.2857142857143,702.4258702909598
2017-10-26,2017-11-14,19,620,2017,10,26,4,2017,11,14,2,2,620,596.4705882352941,699.5238095238095,677.660018802128
2017-10-25,2017-11-14,20,620,2017,10,25,3,2017,11,14,2,2,620,595.7575757575758,704.0,686.7643297382565
2017-10-24,2017-11-14,21,620,2017,10,24,2,2017,11,14,2,3,620,595.0,734.2105263157895,718.4941794389971
2017-10-23,2017-11-14,22,620,2017,10,23,1,2017,11,14,2,3,620,594.1935483870968,700.0,683.7295259788893
2017-10-14,2017-11-14,31,590,2017,10,14,6,2017,11,14,2,4,590,593.3333333333334,695.6666666666666,700.0666666666667
2017-10-13,2017-11-14,32,590,2017,10,13,5,2017,11,14,2,4,590,593.4482758620691,695.6666666666666,700.2183908045976
